story_id,story_title,published,lesson_number,tier,frame_index,word_index,word,question_type,prompt,correct_answer,translation,pinyin,part_of_speech,options_from_source,context_sentence,source,validation_status,validation_errors,lesson_sub_order
custom-story-1785310310407,我的房間,True,5,hard,2,1,很多,translation,很多,many,many,hěn duō,Quant,"[""enough"", ""sufficient"", ""excessive"", ""plenty"", ""abundant"", ""numerous""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,1,很多,reverse,many,很多,many,hěn duō,Quant,"[""書"", ""很多"", ""中文"", ""英文""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,1,很多,listening,很多,很多,many,hěn duō,Quant,"[""書"", ""很多"", ""中文"", ""英文""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,1,很多,pinyin,很多,hěn duō,many,hěn duō,Quant,"[""shū"", ""hěn duō"", ""zhōng wén"", ""yīng wén""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,1,很多,pos,很多,Quant,many,hěn duō,Quant,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,1,很多,cloze,我有____的朋友。,很多,many,hěn duō,Quant,"[""很少"", ""太多"", ""幾個""]",我有很多的朋友。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,1,很多,synonym,很多,大量,many,hěn duō,Quant,"[""少量"", ""小數"", ""輕便""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,2,中文,translation,中文,Chinese language,Chinese language,zhōng wén,N,"[""dialect"", ""slang"", ""jargon"", ""Mandarin dialect"", ""Taiwanese language"", ""Cantonese""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,2,中文,reverse,Chinese language,中文,Chinese language,zhōng wén,N,"[""書"", ""很多"", ""中文"", ""英文""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,2,中文,listening,中文,中文,Chinese language,zhōng wén,N,"[""書"", ""很多"", ""中文"", ""英文""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,2,中文,pinyin,中文,zhōng wén,Chinese language,zhōng wén,N,"[""shū"", ""hěn duō"", ""zhōng wén"", ""yīng wén""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,2,中文,pos,中文,N,Chinese language,zhōng wén,N,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,2,中文,cloze,我會說____。,中文,Chinese language,zhōng wén,N,"[""英文"", ""日文"", ""韓文""]",我會說中文。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,2,中文,synonym,中文,漢語,Chinese language,zhōng wén,N,"[""英文"", ""日語"", ""法語""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,3,英文,translation,英文,English language,English language,yīng wén,N,"[""slang"", ""colloquialism"", ""idiom"", ""American language"", ""British dialect"", ""Australian slang""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,3,英文,reverse,English language,英文,English language,yīng wén,N,"[""書"", ""很多"", ""中文"", ""英文""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,3,英文,listening,英文,英文,English language,yīng wén,N,"[""書"", ""很多"", ""中文"", ""英文""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,3,英文,pinyin,英文,yīng wén,English language,yīng wén,N,"[""shū"", ""hěn duō"", ""zhōng wén"", ""yīng wén""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,3,英文,pos,英文,N,English language,yīng wén,N,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,3,英文,cloze,我正在學____。,英文,English language,yīng wén,N,"[""中文"", ""日文"", ""韓文""]",我正在學英文。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,2,3,英文,synonym,英文,英語,English language,yīng wén,N,"[""中文"", ""日語"", ""德語""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,0,房間,translation,房間,room,room,fángjiān,N,"[""cellar"", ""basement"", ""garage"", ""den"", ""parlor"", ""study""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,0,房間,reverse,room,房間,room,fángjiān,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,0,房間,listening,房間,房間,room,fángjiān,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,0,房間,pinyin,房間,fángjiān,room,fángjiān,N,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,0,房間,pos,房間,N,room,fángjiān,N,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,0,房間,cloze,我____的窗戶很大。,房間,room,fángjiān,N,"[""教室"", ""客廳"", ""廚房""]",我房間的窗戶很大。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,0,房間,cloze,我最喜歡在我的____裡學習。,房間,room,fángjiān,N,"[""教室"", ""圖書館"", ""公園""]",我最喜歡在我的房間裡學習。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,1,窗戶,translation,窗戶,window,window,chuāng hù,N,"[""door"", ""gate"", ""fence"", ""skylight"", ""porthole"", ""transom""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,1,窗戶,reverse,window,窗戶,window,chuāng hù,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,1,窗戶,listening,窗戶,窗戶,window,chuāng hù,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,1,窗戶,pinyin,窗戶,chuāng hù,window,chuāng hù,N,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,1,窗戶,pos,窗戶,N,window,chuāng hù,N,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,1,窗戶,cloze,我房間的____很大。,窗戶,window,chuāng hù,N,"[""門"", ""牆"", ""地板""]",我房間的窗戶很大。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,1,窗戶,synonym,窗戶,窗,window,chuāng hù,N,"[""門"", ""牆"", ""天花板""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,2,大,translation,大,big,big,dà,Adj,"[""old"", ""heavy"", ""expensive"", ""tall"", ""long"", ""wide""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,2,大,reverse,big,大,big,dà,Adj,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,2,大,listening,大,大,big,dà,Adj,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,2,大,pinyin,大,dà,big,dà,Adj,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,2,大,pos,大,Adj,big,dà,Adj,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,2,大,cloze,我房間的窗戶很____。,大,big,dà,Adj,"[""小"", ""紅"", ""圓""]",我房間的窗戶很大。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,2,大,synonym,大,巨大,big,dà,Adj,"[""小"", ""快"", ""遠""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,3,貓,translation,貓,cat,cat,māo,N,"[""dog"", ""bird"", ""fish"", ""kitten"", ""tomcat"", ""tabby""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,3,貓,reverse,cat,貓,cat,māo,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,3,貓,listening,貓,貓,cat,māo,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,3,貓,pinyin,貓,māo,cat,māo,N,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,3,貓,pos,貓,N,cat,māo,N,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,3,貓,cloze,我有一隻很可愛的____。,貓,cat,māo,N,"[""狗"", ""鳥"", ""魚""]",我有一隻很可愛的貓。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,4,喜歡,translation,喜歡,like,like,xǐ huān,V,"[""hate"", ""fear"", ""ignore"", ""enjoy"", ""appreciate"", ""adore""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,4,喜歡,reverse,like,喜歡,like,xǐ huān,V,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,4,喜歡,listening,喜歡,喜歡,like,xǐ huān,V,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,4,喜歡,pinyin,喜歡,xǐ huān,like,xǐ huān,V,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,4,喜歡,pos,喜歡,V,like,xǐ huān,V,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,4,喜歡,cloze,我____吃水果。,喜歡,like,xǐ huān,V,"[""討厭"", ""愛"", ""恨""]",我喜歡吃水果。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,4,喜歡,synonym,喜歡,愛好,like,xǐ huān,V,"[""討厭"", ""害怕"", ""忽視""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,5,曬太陽,translation,曬太陽,sunbathe,sunbathe,shài tài yáng,V,"[""take a walk"", ""go for a run"", ""play sports"", ""get a tan"", ""soak up rays"", ""bask in warmth""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,5,曬太陽,reverse,sunbathe,曬太陽,sunbathe,shài tài yáng,V,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,5,曬太陽,listening,曬太陽,曬太陽,sunbathe,shài tài yáng,V,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,5,曬太陽,pinyin,曬太陽,shài tài yáng,sunbathe,shài tài yáng,V,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,5,曬太陽,pos,曬太陽,V,sunbathe,shài tài yáng,V,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,easy,3,5,曬太陽,cloze,我的貓喜歡在窗戶旁邊____。,曬太陽,sunbathe,shài tài yáng,V,"[""看書"", ""玩遊戲"", ""聽音樂""]",我的貓喜歡在窗戶旁邊曬太陽。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,0,房間,translation,房間,room,room,fángjiān,N,"[""cellar"", ""basement"", ""garage"", ""den"", ""parlor"", ""study""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,0,房間,reverse,room,房間,room,fángjiān,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,0,房間,listening,房間,房間,room,fángjiān,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,0,房間,pinyin,房間,fángjiān,room,fángjiān,N,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,0,房間,pos,房間,N,room,fángjiān,N,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,0,房間,cloze,我____的窗戶很大。,房間,room,fángjiān,N,"[""教室"", ""客廳"", ""廚房""]",我房間的窗戶很大。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,0,房間,cloze,我最喜歡在我的____裡學習。,房間,room,fángjiān,N,"[""教室"", ""圖書館"", ""公園""]",我最喜歡在我的房間裡學習。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,1,窗戶,translation,窗戶,window,window,chuāng hù,N,"[""door"", ""gate"", ""fence"", ""skylight"", ""porthole"", ""transom""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,1,窗戶,reverse,window,窗戶,window,chuāng hù,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,1,窗戶,listening,窗戶,窗戶,window,chuāng hù,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,1,窗戶,pinyin,窗戶,chuāng hù,window,chuāng hù,N,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,1,窗戶,pos,窗戶,N,window,chuāng hù,N,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,1,窗戶,cloze,我房間的____很大。,窗戶,window,chuāng hù,N,"[""門"", ""牆"", ""地板""]",我房間的窗戶很大。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,1,窗戶,synonym,窗戶,窗,window,chuāng hù,N,"[""門"", ""牆"", ""天花板""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,2,大,translation,大,big,big,dà,Adj,"[""old"", ""heavy"", ""expensive"", ""tall"", ""long"", ""wide""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,2,大,reverse,big,大,big,dà,Adj,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,2,大,listening,大,大,big,dà,Adj,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,2,大,pinyin,大,dà,big,dà,Adj,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,2,大,pos,大,Adj,big,dà,Adj,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,2,大,cloze,我房間的窗戶很____。,大,big,dà,Adj,"[""小"", ""紅"", ""圓""]",我房間的窗戶很大。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,2,大,synonym,大,巨大,big,dà,Adj,"[""小"", ""快"", ""遠""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,3,貓,translation,貓,cat,cat,māo,N,"[""dog"", ""bird"", ""fish"", ""kitten"", ""tomcat"", ""tabby""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,3,貓,reverse,cat,貓,cat,māo,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,3,貓,listening,貓,貓,cat,māo,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,3,貓,pinyin,貓,māo,cat,māo,N,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,3,貓,pos,貓,N,cat,māo,N,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,3,貓,cloze,我有一隻很可愛的____。,貓,cat,māo,N,"[""狗"", ""鳥"", ""魚""]",我有一隻很可愛的貓。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,4,喜歡,translation,喜歡,like,like,xǐ huān,V,"[""hate"", ""fear"", ""ignore"", ""enjoy"", ""appreciate"", ""adore""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,4,喜歡,reverse,like,喜歡,like,xǐ huān,V,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,4,喜歡,listening,喜歡,喜歡,like,xǐ huān,V,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,4,喜歡,pinyin,喜歡,xǐ huān,like,xǐ huān,V,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,4,喜歡,pos,喜歡,V,like,xǐ huān,V,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,4,喜歡,cloze,我____吃水果。,喜歡,like,xǐ huān,V,"[""討厭"", ""愛"", ""恨""]",我喜歡吃水果。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,4,喜歡,synonym,喜歡,愛好,like,xǐ huān,V,"[""討厭"", ""害怕"", ""忽視""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,5,曬太陽,translation,曬太陽,sunbathe,sunbathe,shài tài yáng,V,"[""take a walk"", ""go for a run"", ""play sports"", ""get a tan"", ""soak up rays"", ""bask in warmth""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,5,曬太陽,reverse,sunbathe,曬太陽,sunbathe,shài tài yáng,V,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,5,曬太陽,listening,曬太陽,曬太陽,sunbathe,shài tài yáng,V,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,5,曬太陽,pinyin,曬太陽,shài tài yáng,sunbathe,shài tài yáng,V,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,5,曬太陽,pos,曬太陽,V,sunbathe,shài tài yáng,V,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,medium,3,5,曬太陽,cloze,我的貓喜歡在窗戶旁邊____。,曬太陽,sunbathe,shài tài yáng,V,"[""看書"", ""玩遊戲"", ""聽音樂""]",我的貓喜歡在窗戶旁邊曬太陽。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,0,房間,translation,房間,room,room,fángjiān,N,"[""cellar"", ""basement"", ""garage"", ""den"", ""parlor"", ""study""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,0,房間,reverse,room,房間,room,fángjiān,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,0,房間,listening,房間,房間,room,fángjiān,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,0,房間,pinyin,房間,fángjiān,room,fángjiān,N,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,0,房間,pos,房間,N,room,fángjiān,N,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,0,房間,cloze,我____的窗戶很大。,房間,room,fángjiān,N,"[""教室"", ""客廳"", ""廚房""]",我房間的窗戶很大。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,0,房間,cloze,我最喜歡在我的____裡學習。,房間,room,fángjiān,N,"[""教室"", ""圖書館"", ""公園""]",我最喜歡在我的房間裡學習。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,1,窗戶,translation,窗戶,window,window,chuāng hù,N,"[""door"", ""gate"", ""fence"", ""skylight"", ""porthole"", ""transom""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,1,窗戶,reverse,window,窗戶,window,chuāng hù,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,1,窗戶,listening,窗戶,窗戶,window,chuāng hù,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,1,窗戶,pinyin,窗戶,chuāng hù,window,chuāng hù,N,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,1,窗戶,pos,窗戶,N,window,chuāng hù,N,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,1,窗戶,cloze,我房間的____很大。,窗戶,window,chuāng hù,N,"[""門"", ""牆"", ""地板""]",我房間的窗戶很大。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,1,窗戶,synonym,窗戶,窗,window,chuāng hù,N,"[""門"", ""牆"", ""天花板""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,2,大,translation,大,big,big,dà,Adj,"[""old"", ""heavy"", ""expensive"", ""tall"", ""long"", ""wide""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,2,大,reverse,big,大,big,dà,Adj,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,2,大,listening,大,大,big,dà,Adj,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,2,大,pinyin,大,dà,big,dà,Adj,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,2,大,pos,大,Adj,big,dà,Adj,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,2,大,cloze,我房間的窗戶很____。,大,big,dà,Adj,"[""小"", ""紅"", ""圓""]",我房間的窗戶很大。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,2,大,synonym,大,巨大,big,dà,Adj,"[""小"", ""快"", ""遠""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,3,貓,translation,貓,cat,cat,māo,N,"[""dog"", ""bird"", ""fish"", ""kitten"", ""tomcat"", ""tabby""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,3,貓,reverse,cat,貓,cat,māo,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,3,貓,listening,貓,貓,cat,māo,N,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,3,貓,pinyin,貓,māo,cat,māo,N,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,3,貓,pos,貓,N,cat,māo,N,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,3,貓,cloze,我有一隻很可愛的____。,貓,cat,māo,N,"[""狗"", ""鳥"", ""魚""]",我有一隻很可愛的貓。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,4,喜歡,translation,喜歡,like,like,xǐ huān,V,"[""hate"", ""fear"", ""ignore"", ""enjoy"", ""appreciate"", ""adore""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,4,喜歡,reverse,like,喜歡,like,xǐ huān,V,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,4,喜歡,listening,喜歡,喜歡,like,xǐ huān,V,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,4,喜歡,pinyin,喜歡,xǐ huān,like,xǐ huān,V,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,4,喜歡,pos,喜歡,V,like,xǐ huān,V,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,4,喜歡,cloze,我____吃水果。,喜歡,like,xǐ huān,V,"[""討厭"", ""愛"", ""恨""]",我喜歡吃水果。,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,4,喜歡,synonym,喜歡,愛好,like,xǐ huān,V,"[""討厭"", ""害怕"", ""忽視""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,5,曬太陽,translation,曬太陽,sunbathe,sunbathe,shài tài yáng,V,"[""take a walk"", ""go for a run"", ""play sports"", ""get a tan"", ""soak up rays"", ""bask in warmth""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,5,曬太陽,reverse,sunbathe,曬太陽,sunbathe,shài tài yáng,V,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,5,曬太陽,listening,曬太陽,曬太陽,sunbathe,shài tài yáng,V,"[""房間"", ""窗戶"", ""大"", ""貓"", ""喜歡"", ""曬太陽""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,5,曬太陽,pinyin,曬太陽,shài tài yáng,sunbathe,shài tài yáng,V,"[""fángjiān"", ""chuāng hù"", ""dà"", ""māo"", ""xǐ huān"", ""shài tài yáng""]",,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,5,曬太陽,pos,曬太陽,V,sunbathe,shài tài yáng,V,[],,live,ok,,3
custom-story-1785310310407,我的房間,True,5,hard,3,5,曬太陽,cloze,我的貓喜歡在窗戶旁邊____。,曬太陽,sunbathe,shài tài yáng,V,"[""看書"", ""玩遊戲"", ""聽音樂""]",我的貓喜歡在窗戶旁邊曬太陽。,live,ok,,3
modern-chinese-l6-dialogue-1,第6課 對話一：週末去打網球吧！,True,6,easy,0,0,天氣,translation,天氣,weather,weather,tiānqì,N,[],,live,ok,,1
