utterance_id,speaker_id,token_index,word,expected_pinyin,expected_tone,majority_tone_correct,agreement_count,start_seconds,end_seconds,duration_seconds,alignment_score,voiced_proportion,alignment_status,alignment_note,segment_path
00201114,02011,7,花,huā,1,1,3,4.9769,5.1374,0.1605,0.6407,0.609,good,,alignment_pilot_segments/00201114_07.wav
00201114,02011,8,花,huā,1,1,3,5.2980,5.4786,0.1806,0.7904,0.000,failed,no_voiced_nucleus,alignment_pilot_segments/00201114_08.wav
00201220,02012,0,裡,lǐ,3,1,3,0.4608,0.5610,0.1002,0.9781,1.000,good,,alignment_pilot_segments/00201220_00.wav
00201220,02012,1,邊,biān,1,1,3,0.7012,0.9616,0.2604,0.7451,0.674,good,,alignment_pilot_segments/00201220_01.wav
00201220,02012,3,一,yī,1,1,3,1.4024,1.4825,0.0801,0.4874,1.000,good,,alignment_pilot_segments/00201220_03.wav
00201220,02012,5,小,xiǎo,3,1,3,2.0034,2.2438,0.2404,0.9900,0.487,good,,alignment_pilot_segments/00201220_05.wav
00201220,02012,6,桌,zhuō,1,1,3,2.6244,2.8048,0.1803,0.9103,0.593,good,,alignment_pilot_segments/00201220_06.wav
00201220,02012,8,兩,liǎng,3,1,3,5.7097,6.0102,0.3005,0.3821,1.000,questionable,low_alignment_score,alignment_pilot_segments/00201220_08.wav
00201220,02012,13,一,yī,1,1,3,9.8567,9.9368,0.0801,0.5093,1.000,good,,alignment_pilot_segments/00201220_13.wav
00201220,02012,15,床,chuáng,2,1,3,10.4778,10.9986,0.5209,0.9327,0.789,good,,alignment_pilot_segments/00201220_15.wav
00201320,02013,0,裡,lǐ,3,1,3,0.8007,0.8808,0.0801,0.9495,1.000,good,,alignment_pilot_segments/00201320_00.wav
00201320,02013,1,邊,biān,1,0,1,0.9608,1.1210,0.1601,0.9865,1.000,good,,alignment_pilot_segments/00201320_01.wav
00201320,02013,3,一,yī,1,0,0,2.4221,2.5022,0.0801,0.8681,1.000,good,,alignment_pilot_segments/00201320_03.wav
00201320,02013,5,小,xiǎo,3,0,0,3.0026,3.2228,0.2202,0.9871,0.743,good,,alignment_pilot_segments/00201320_05.wav
00201320,02013,6,桌,zhuō,1,0,1,3.2629,3.3830,0.1201,0.6139,0.400,good,,alignment_pilot_segments/00201320_06.wav
00201320,02013,8,兩,liǎng,3,1,3,5.0444,5.3247,0.2802,0.5736,0.979,good,,alignment_pilot_segments/00201320_08.wav
00201320,02013,13,一,yī,1,0,0,6.6658,6.7259,0.0601,0.8880,1.000,good,,alignment_pilot_segments/00201320_13.wav
00201320,02013,15,床,chuáng,2,1,3,7.1062,7.5066,0.4004,0.8573,0.620,good,,alignment_pilot_segments/00201320_15.wav
00201414,02014,0,小,xiǎo,3,1,3,0.3221,0.5235,0.2013,0.9756,0.452,good,,alignment_pilot_segments/00201414_00.wav
00201414,02014,1,貓,māo,1,1,3,0.5839,0.7651,0.1812,0.9913,1.000,good,,alignment_pilot_segments/00201414_01.wav
00201414,02014,3,名,míng,2,1,3,0.9262,1.1074,0.1812,0.9166,1.000,good,,alignment_pilot_segments/00201414_03.wav
00201414,02014,4,字,zì,4,1,3,1.1678,1.2886,0.1208,0.6563,0.400,good,,alignment_pilot_segments/00201414_04.wav
00201414,02014,6,是,shì,4,1,3,1.8725,2.0134,0.1409,0.9926,0.316,questionable,weak_voicing,alignment_pilot_segments/00201414_06.wav
00201414,02014,7,花,huā,1,1,3,2.1745,2.3154,0.1409,0.9984,0.579,good,,alignment_pilot_segments/00201414_07.wav
00201414,02014,8,花,huā,1,1,3,2.4765,2.6376,0.1611,0.9905,0.522,good,,alignment_pilot_segments/00201414_08.wav
00201514,02015,0,小,xiǎo,3,1,2,1.2643,1.5252,0.2609,0.2597,0.628,questionable,low_alignment_score,alignment_pilot_segments/00201514_00.wav
00201514,02015,1,貓,māo,1,1,3,1.6255,1.8663,0.2408,0.9124,1.000,good,,alignment_pilot_segments/00201514_01.wav
00201514,02015,3,名,míng,2,1,3,2.2075,2.4483,0.2408,0.8718,1.000,good,,alignment_pilot_segments/00201514_03.wav
00201514,02015,4,字,zì,4,1,3,2.5286,2.6490,0.1204,0.9910,0.533,good,,alignment_pilot_segments/00201514_04.wav
00201514,02015,6,是,shì,4,1,3,3.5922,3.7327,0.1405,0.9260,0.474,good,,alignment_pilot_segments/00201514_06.wav
00201514,02015,7,花,huā,1,1,3,4.7762,4.9367,0.1605,0.9908,0.652,good,,alignment_pilot_segments/00201514_07.wav
00201514,02015,8,花,huā,1,1,3,5.1173,5.2779,0.1605,0.9310,0.696,good,,alignment_pilot_segments/00201514_08.wav
00201620,02016,0,裡,lǐ,3,1,3,0.8417,0.9419,0.1002,0.8013,1.000,good,,alignment_pilot_segments/00201620_00.wav
00201620,02016,1,邊,biān,1,1,3,1.0621,1.3026,0.2405,0.9927,1.000,good,,alignment_pilot_segments/00201620_01.wav
00201620,02016,3,一,yī,1,1,3,1.7836,1.8437,0.0601,0.0063,1.000,questionable,low_alignment_score,alignment_pilot_segments/00201620_03.wav
00201620,02016,5,小,xiǎo,3,1,3,2.2445,2.4449,0.2004,0.9885,0.645,good,,alignment_pilot_segments/00201620_05.wav
00201620,02016,6,桌,zhuō,1,0,1,2.5251,2.6653,0.1403,0.8134,1.000,good,,alignment_pilot_segments/00201620_06.wav
00201620,02016,8,兩,liǎng,3,1,3,4.2084,4.4890,0.2806,0.1039,1.000,questionable,low_alignment_score,alignment_pilot_segments/00201620_08.wav
00201620,02016,13,一,yī,1,1,3,6.2926,6.3727,0.0802,0.1885,1.000,questionable,low_alignment_score,alignment_pilot_segments/00201620_13.wav
00201620,02016,15,床,chuáng,2,1,3,6.7936,7.1142,0.3206,0.8909,0.582,good,,alignment_pilot_segments/00201620_15.wav
00201820,02018,0,裡,lǐ,3,1,3,0.5808,0.6809,0.1001,0.9633,1.000,good,,alignment_pilot_segments/00201820_00.wav
00201820,02018,1,邊,biān,1,1,3,0.9412,1.2016,0.2603,0.9760,0.860,good,,alignment_pilot_segments/00201820_01.wav
00201820,02018,3,一,yī,1,0,1,2.2029,2.3030,0.1001,0.6730,1.000,good,,alignment_pilot_segments/00201820_03.wav
00201820,02018,5,小,xiǎo,3,0,1,2.9639,3.3043,0.3404,0.9783,0.678,good,,alignment_pilot_segments/00201820_05.wav
00201820,02018,6,桌,zhuō,1,0,0,4.1054,4.2856,0.1802,0.7618,0.741,good,,alignment_pilot_segments/00201820_06.wav
00201820,02018,8,兩,liǎng,3,1,3,5.4271,5.7275,0.3004,0.6760,1.000,good,,alignment_pilot_segments/00201820_08.wav
00201820,02018,13,一,yī,1,1,2,8.2708,8.3509,0.0801,0.7367,1.000,good,,alignment_pilot_segments/00201820_13.wav
00201820,02018,15,床,chuáng,2,1,3,9.2120,9.6326,0.4205,0.6540,0.613,good,,alignment_pilot_segments/00201820_15.wav
00201920,02019,0,裡,lǐ,3,0,0,1.0010,1.0811,0.0801,0.9129,1.000,good,,alignment_pilot_segments/00201920_00.wav
00201920,02019,1,邊,biān,1,1,2,1.1812,1.3614,0.1802,0.9812,1.000,good,,alignment_pilot_segments/00201920_01.wav
00201920,02019,3,一,yī,1,1,3,2.2423,2.3224,0.0801,0.2868,1.000,questionable,low_alignment_score,alignment_pilot_segments/00201920_03.wav
00201920,02019,5,小,xiǎo,3,1,3,2.8429,3.1232,0.2803,0.9686,0.638,good,,alignment_pilot_segments/00201920_05.wav
00201920,02019,6,桌,zhuō,1,0,1,3.8640,4.0442,0.1802,0.8161,0.704,good,,alignment_pilot_segments/00201920_06.wav
00201920,02019,8,兩,liǎng,3,1,2,7.2074,7.4277,0.2202,0.0308,1.000,questionable,low_alignment_score,alignment_pilot_segments/00201920_08.wav
00201920,02019,13,一,yī,1,1,3,12.6330,12.7131,0.0801,0.1427,1.000,questionable,low_alignment_score,alignment_pilot_segments/00201920_13.wav
00201920,02019,15,床,chuáng,2,0,0,13.1135,13.4539,0.3404,0.8601,0.610,good,,alignment_pilot_segments/00201920_15.wav
00202014,02020,0,小,xiǎo,3,1,3,0.2618,0.4431,0.1813,0.4912,0.630,good,,alignment_pilot_segments/00202014_00.wav
00202014,02020,1,貓,māo,1,1,3,0.5035,0.6646,0.1611,0.7973,1.000,good,,alignment_pilot_segments/00202014_01.wav
00202014,02020,3,名,míng,2,1,3,0.8257,1.0069,0.1812,0.8876,1.000,good,,alignment_pilot_segments/00202014_03.wav
00202014,02020,4,字,zì,4,1,3,1.0674,1.1479,0.0806,0.4594,1.000,good,,alignment_pilot_segments/00202014_04.wav
00202014,02020,6,是,shì,4,1,3,1.8729,1.9938,0.1208,0.5395,0.600,good,,alignment_pilot_segments/00202014_06.wav
00202014,02020,7,花,huā,1,1,3,2.1146,2.2556,0.1410,0.5134,0.789,good,,alignment_pilot_segments/00202014_07.wav
00202014,02020,8,花,huā,1,1,3,2.3965,2.5375,0.1410,0.5236,0.579,good,,alignment_pilot_segments/00202014_08.wav
00202120,02021,0,裡,lǐ,3,1,3,0.5007,0.6009,0.1001,0.9848,1.000,good,,alignment_pilot_segments/00202120_00.wav
00202120,02021,1,邊,biān,1,1,3,0.6810,1.0215,0.3405,0.9932,1.000,good,,alignment_pilot_segments/00202120_01.wav
00202120,02021,3,一,yī,1,1,3,1.4221,1.4822,0.0601,0.2735,1.000,questionable,low_alignment_score,alignment_pilot_segments/00202120_03.wav
00202120,02021,5,小,xiǎo,3,1,3,2.0630,2.3234,0.2604,0.7805,0.628,good,,alignment_pilot_segments/00202120_05.wav
00202120,02021,6,桌,zhuō,1,0,1,2.4436,2.5838,0.1402,0.9757,0.526,good,,alignment_pilot_segments/00202120_06.wav
00202120,02021,8,兩,liǎng,3,0,1,3.6453,3.9457,0.3004,0.5066,1.000,good,,alignment_pilot_segments/00202120_08.wav
00202120,02021,13,一,yī,1,0,1,6.5095,6.5896,0.0801,0.3427,1.000,questionable,low_alignment_score,alignment_pilot_segments/00202120_13.wav
00202120,02021,15,床,chuáng,2,1,3,7.2305,7.6912,0.4607,0.8392,0.735,good,,alignment_pilot_segments/00202120_15.wav
00202220,02022,0,裡,lǐ,3,1,3,0.3806,0.5008,0.1202,0.9697,1.000,good,,alignment_pilot_segments/00202220_00.wav
00202220,02022,1,邊,biān,1,1,3,0.6410,0.9616,0.3205,0.7277,0.709,good,,alignment_pilot_segments/00202220_01.wav
00202220,02022,3,一,yī,1,1,3,1.5625,1.6427,0.0801,0.1354,1.000,questionable,low_alignment_score,alignment_pilot_segments/00202220_03.wav
00202220,02022,5,小,xiǎo,3,1,3,2.2436,2.5641,0.3205,0.9919,0.255,questionable,weak_voicing,alignment_pilot_segments/00202220_05.wav
00202220,02022,6,桌,zhuō,1,1,3,2.7645,2.9648,0.2003,0.7567,0.355,good,,alignment_pilot_segments/00202220_06.wav
00202220,02022,8,兩,liǎng,3,1,3,4.0866,4.3470,0.2604,0.9271,1.000,good,,alignment_pilot_segments/00202220_08.wav
00202220,02022,13,一,yī,1,1,3,7.2718,7.3719,0.1002,0.4390,1.000,good,,alignment_pilot_segments/00202220_13.wav
00202220,02022,15,床,chuáng,2,1,3,8.5739,9.0146,0.4407,0.8961,0.747,good,,alignment_pilot_segments/00202220_15.wav
00202328,02023,0,就,jiù,4,1,3,2.2475,2.3679,0.1204,0.1093,0.533,questionable,low_alignment_score,alignment_pilot_segments/00202328_00.wav
00202328,02023,1,連,lián,2,1,3,2.5284,2.7893,0.2609,0.9195,1.000,good,,alignment_pilot_segments/00202328_01.wav
00202328,02023,2,拜,bài,4,1,3,3.4314,3.6120,0.1806,0.4092,1.000,good,,alignment_pilot_segments/00202328_02.wav
00202328,02023,3,年,nián,2,1,3,3.7124,3.9532,0.2408,0.8721,1.000,good,,alignment_pilot_segments/00202328_03.wav
00202328,02023,4,也,yě,3,1,3,4.0535,4.1538,0.1003,0.9747,1.000,good,,alignment_pilot_segments/00202328_04.wav
00202328,02023,5,變,biàn,4,0,1,4.3344,4.5552,0.2207,0.9833,0.800,good,,alignment_pilot_segments/00202328_05.wav
00202328,02023,7,簡,jiǎn,3,1,3,4.8963,5.1371,0.2408,0.9503,0.359,good,,alignment_pilot_segments/00202328_07.wav
00202411,02024,1,一,yī,1,1,3,2.4463,2.5064,0.0602,0.2625,1.000,questionable,low_alignment_score,alignment_pilot_segments/00202411_01.wav
00202411,02024,6,福,fú,2,1,3,3.5692,3.7296,0.1604,0.8764,0.130,failed,no_voiced_nucleus,alignment_pilot_segments/00202411_06.wav
00202411,02024,7,字,zì,4,1,3,3.9100,4.0504,0.1404,0.9560,0.474,good,,alignment_pilot_segments/00202411_07.wav
00202411,02024,8,表,biǎo,3,1,3,4.6118,4.8123,0.2005,0.9649,0.742,good,,alignment_pilot_segments/00202411_08.wav
00202411,02024,10,福,fú,2,1,3,7.1383,7.2586,0.1203,0.9746,0.333,questionable,weak_voicing,alignment_pilot_segments/00202411_10.wav
00202411,02024,11,到,dào,4,1,3,7.3589,7.5393,0.1805,0.9721,1.000,good,,alignment_pilot_segments/00202411_11.wav
00202518,02025,1,月,yuè,4,1,3,1.9677,2.1083,0.1406,0.8654,1.000,good,,alignment_pilot_segments/00202518_01.wav
00202518,02025,2,初,chū,1,1,3,2.4094,2.5299,0.1205,0.9779,0.267,questionable,weak_voicing,alignment_pilot_segments/00202518_02.wav
00202518,02025,3,一,yī,1,1,3,2.6303,2.7307,0.1004,0.8352,1.000,good,,alignment_pilot_segments/00202518_03.wav
00202518,02025,4,人,rén,2,0,1,3.1524,3.2929,0.1406,0.9967,1.000,good,,alignment_pilot_segments/00202518_04.wav
00202518,02025,6,穿,chuān,1,1,3,3.5740,3.8150,0.2409,0.9374,0.564,good,,alignment_pilot_segments/00202518_06.wav
00202518,02025,8,新,xīn,1,1,3,4.3571,4.5378,0.1807,0.9952,0.593,good,,alignment_pilot_segments/00202518_08.wav
00202518,02025,10,服,fú,2,1,3,4.7988,4.9394,0.1406,0.9416,0.526,good,,alignment_pilot_segments/00202518_10.wav
00202626,02026,0,就,jiù,4,1,2,3.1041,3.3845,0.2804,0.0623,0.723,questionable,low_alignment_score,alignment_pilot_segments/00202626_00.wav
00202626,02026,2,年,nián,2,0,1,5.2069,5.4072,0.2003,0.1617,1.000,questionable,low_alignment_score,alignment_pilot_segments/00202626_02.wav
00202626,02026,3,夜,yè,4,0,0,5.4873,5.5874,0.1001,0.0937,0.000,failed,no_voiced_nucleus,alignment_pilot_segments/00202626_03.wav
00202626,02026,4,飯,fàn,4,1,2,5.7877,6.0280,0.2403,0.2047,0.795,questionable,low_alignment_score,alignment_pilot_segments/00202626_04.wav
00202626,02026,5,搬,bān,1,1,3,8.8317,9.0520,0.2203,0.6600,0.857,good,,alignment_pilot_segments/00202626_05.wav
00202626,02026,6,到,dào,4,1,3,9.1721,9.4125,0.2403,0.9877,0.769,good,,alignment_pilot_segments/00202626_06.wav
00202626,02026,7,餐,cān,1,0,1,9.5126,9.7529,0.2403,0.8887,0.000,failed,no_voiced_nucleus,alignment_pilot_segments/00202626_07.wav
00202626,02026,8,館,guǎn,3,1,2,11.0747,11.3550,0.2804,0.9709,0.979,good,,alignment_pilot_segments/00202626_08.wav
00202626,02026,9,裡,lǐ,3,1,3,11.9158,12.0560,0.1402,0.9248,1.000,good,,alignment_pilot_segments/00202626_09.wav
00202626,02026,10,去,qù,4,0,1,13.7782,13.9585,0.1802,0.9831,0.111,failed,no_voiced_nucleus,alignment_pilot_segments/00202626_10.wav
00202711,02027,1,一,yī,1,1,3,1.2629,1.3030,0.0401,0.0652,0.000,failed,no_voiced_nucleus,alignment_pilot_segments/00202711_01.wav
00202711,02027,6,福,fú,2,1,3,4.4904,4.6508,0.1604,0.9778,0.348,questionable,weak_voicing,alignment_pilot_segments/00202711_06.wav
00202711,02027,7,字,zì,4,0,0,4.8112,4.9716,0.1604,0.9553,0.304,questionable,weak_voicing,alignment_pilot_segments/00202711_07.wav
00202711,02027,8,表,biǎo,3,0,1,6.1944,6.4350,0.2406,0.9874,1.000,good,,alignment_pilot_segments/00202711_08.wav
00202711,02027,10,福,fú,2,1,3,7.5375,7.6779,0.1403,0.9823,0.263,questionable,weak_voicing,alignment_pilot_segments/00202711_10.wav
00202711,02027,11,到,dào,4,1,3,7.7981,7.9986,0.2005,0.7091,1.000,good,,alignment_pilot_segments/00202711_11.wav
00202829,02028,2,用,yòng,4,1,3,0.7013,0.8816,0.1803,0.9472,1.000,good,,alignment_pilot_segments/00202829_02.wav
00202829,02028,3,手,shǒu,3,1,2,0.9818,1.1621,0.1803,0.9549,0.556,good,,alignment_pilot_segments/00202829_03.wav
00202829,02028,4,機,jī,1,1,3,1.2623,1.4627,0.2004,0.5143,1.000,good,,alignment_pilot_segments/00202829_04.wav
00202829,02028,5,發,fā,1,1,2,2.1439,2.2642,0.1202,0.9854,0.400,good,,alignment_pilot_segments/00202829_05.wav
00202829,02028,7,條,tiáo,2,0,1,2.9053,3.2660,0.3607,0.8708,0.651,good,,alignment_pilot_segments/00202829_07.wav
00202829,02028,8,短,duǎn,3,1,3,4.5484,4.7487,0.2004,0.9840,0.903,good,,alignment_pilot_segments/00202829_08.wav
00202829,02028,10,就,jiù,4,1,3,5.3498,5.4500,0.1002,0.8254,0.727,good,,alignment_pilot_segments/00202829_10.wav
00202909,02029,3,屋,wū,1,0,0,5.5908,5.7110,0.1202,0.4571,0.667,good,,alignment_pilot_segments/00202909_03.wav
00202909,02029,10,淨,jìng,4,1,3,9.6586,9.8790,0.2204,0.8551,1.000,good,,alignment_pilot_segments/00202909_10.wav
00202909,02029,11,淨,jìng,4,1,3,9.9592,10.1395,0.1803,0.8666,0.926,good,,alignment_pilot_segments/00202909_11.wav
00203026,02030,0,就,jiù,4,1,3,0.0802,0.2006,0.1203,0.4347,0.733,good,,alignment_pilot_segments/00203026_00.wav
00203026,02030,2,年,nián,2,1,3,0.4613,0.6418,0.1805,0.8676,1.000,good,,alignment_pilot_segments/00203026_02.wav
00203026,02030,3,夜,yè,4,0,1,0.7421,0.8423,0.1003,0.7343,1.000,good,,alignment_pilot_segments/00203026_03.wav
00203026,02030,4,飯,fàn,4,1,3,1.4039,1.6045,0.2006,0.9682,0.871,good,,alignment_pilot_segments/00203026_04.wav
00203026,02030,5,搬,bān,1,1,3,2.1460,2.3465,0.2006,0.9711,1.000,good,,alignment_pilot_segments/00203026_05.wav
00203026,02030,6,到,dào,4,1,3,2.9482,3.2290,0.2808,0.9745,0.915,good,,alignment_pilot_segments/00203026_06.wav
00203026,02030,7,餐,cān,1,1,2,4.3922,4.6329,0.2407,0.2104,0.769,questionable,low_alignment_score,alignment_pilot_segments/00203026_07.wav
00203026,02030,8,館,guǎn,3,1,2,4.7331,4.8936,0.1604,0.9678,1.000,good,,alignment_pilot_segments/00203026_08.wav
00203026,02030,9,裡,lǐ,3,1,3,4.9538,5.0540,0.1003,0.9122,1.000,good,,alignment_pilot_segments/00203026_09.wav
00203026,02030,10,去,qù,4,1,3,5.2747,5.4150,0.1404,0.3242,0.263,questionable,low_alignment_score|weak_voicing,alignment_pilot_segments/00203026_10.wav
00203113,02031,2,熱,rè,4,1,3,0.7241,0.8046,0.0805,0.8320,1.000,good,,alignment_pilot_segments/00203113_02.wav
00203113,02031,3,熱,rè,4,1,3,0.9052,1.0057,0.1006,0.4424,1.000,good,,alignment_pilot_segments/00203113_03.wav
00203113,02031,6,一,yī,1,1,3,2.1523,2.1925,0.0402,0.3861,0.000,failed,no_voiced_nucleus,alignment_pilot_segments/00203113_06.wav
00203113,02031,8,年,nián,2,1,3,2.5345,2.6753,0.1408,0.7580,1.000,good,,alignment_pilot_segments/00203113_08.wav
00203113,02031,9,夜,yè,4,0,1,2.7155,2.7960,0.0805,0.0414,1.000,questionable,low_alignment_score,alignment_pilot_segments/00203113_09.wav
00203113,02031,10,飯,fàn,4,1,3,2.8966,3.1379,0.2414,0.9695,0.692,good,,alignment_pilot_segments/00203113_10.wav
00203220,02032,0,互,hù,4,1,3,0.5440,0.6246,0.0806,0.9839,0.000,failed,no_voiced_nucleus,alignment_pilot_segments/00203220_00.wav
00203220,02032,3,一,yī,1,1,3,1.0679,1.1082,0.0403,0.2006,0.000,failed,no_voiced_nucleus,alignment_pilot_segments/00203220_03.wav
00203220,02032,5,祝,zhù,4,1,3,1.8134,1.9142,0.1007,0.9419,0.273,questionable,weak_voicing,alignment_pilot_segments/00203220_05.wav
00203220,02032,6,福,fú,2,0,1,2.0149,2.1157,0.1007,0.9931,0.364,good,,alignment_pilot_segments/00203220_06.wav
00203220,02032,8,話,huà,4,1,3,2.2970,2.4179,0.1209,0.9981,0.200,questionable,weak_voicing,alignment_pilot_segments/00203220_08.wav
00203311,02033,1,一,yī,1,1,3,1.1239,1.2042,0.0803,0.0055,0.571,questionable,low_alignment_score,alignment_pilot_segments/00203311_01.wav
00203311,02033,6,福,fú,2,1,3,2.8099,2.9504,0.1405,0.9907,0.368,good,,alignment_pilot_segments/00203311_06.wav
00203311,02033,7,字,zì,4,1,3,3.1310,3.2514,0.1204,0.9872,0.333,questionable,weak_voicing,alignment_pilot_segments/00203311_07.wav
00203311,02033,8,表,biǎo,3,1,3,3.8937,4.1144,0.2208,0.9902,1.000,good,,alignment_pilot_segments/00203311_08.wav
00203311,02033,10,福,fú,2,1,3,4.9574,5.0577,0.1004,0.9900,0.273,questionable,weak_voicing,alignment_pilot_segments/00203311_10.wav
00203311,02033,11,到,dào,4,1,3,5.1782,5.3789,0.2007,0.9900,1.000,good,,alignment_pilot_segments/00203311_11.wav
00203411,02034,1,一,yī,1,1,3,0.2212,0.2815,0.0603,0.0009,1.000,questionable,low_alignment_score,alignment_pilot_segments/00203411_01.wav
00203411,02034,6,福,fú,2,1,3,1.2063,1.3270,0.1206,0.9969,0.333,questionable,weak_voicing,alignment_pilot_segments/00203411_06.wav
00203411,02034,7,字,zì,4,1,2,1.4677,1.5884,0.1206,0.9970,0.667,good,,alignment_pilot_segments/00203411_07.wav
00203411,02034,8,表,biǎo,3,1,3,2.0709,2.2519,0.1810,0.9670,0.852,good,,alignment_pilot_segments/00203411_08.wav
00203411,02034,10,福,fú,2,1,3,2.8952,2.9958,0.1005,0.9946,0.273,questionable,weak_voicing,alignment_pilot_segments/00203411_10.wav
00203411,02034,11,到,dào,4,1,3,3.1365,3.3376,0.2011,0.9969,1.000,good,,alignment_pilot_segments/00203411_11.wav
00203529,02035,2,用,yòng,4,1,3,1.5222,1.8026,0.2804,0.9897,1.000,good,,alignment_pilot_segments/00203529_02.wav
00203529,02035,3,手,shǒu,3,1,3,2.1030,2.3433,0.2403,0.9749,0.641,good,,alignment_pilot_segments/00203529_03.wav
00203529,02035,4,機,jī,1,1,3,2.5236,2.6838,0.1602,0.9268,0.391,good,,alignment_pilot_segments/00203529_04.wav
00203529,02035,5,發,fā,1,1,3,3.4849,3.6051,0.1202,0.9931,0.600,good,,alignment_pilot_segments/00203529_05.wav
00203529,02035,7,條,tiáo,2,0,0,4.1459,4.4864,0.3405,0.7665,0.763,good,,alignment_pilot_segments/00203529_07.wav
00203529,02035,8,短,duǎn,3,1,3,4.8869,5.1673,0.2804,0.9940,0.745,good,,alignment_pilot_segments/00203529_08.wav
00203529,02035,10,就,jiù,4,1,2,6.0486,6.2288,0.1803,0.9947,0.778,good,,alignment_pilot_segments/00203529_10.wav
00203626,02036,0,就,jiù,4,1,2,0.1604,0.3408,0.1804,0.3215,0.704,questionable,low_alignment_score,alignment_pilot_segments/00203626_00.wav
00203626,02036,2,年,nián,2,1,2,0.6616,0.9223,0.2606,0.9402,1.000,good,,alignment_pilot_segments/00203626_02.wav
00203626,02036,3,夜,yè,4,1,2,1.0225,1.1428,0.1203,0.9895,1.000,good,,alignment_pilot_segments/00203626_03.wav
00203626,02036,4,飯,fàn,4,1,3,1.2832,1.5438,0.2606,0.9901,0.791,good,,alignment_pilot_segments/00203626_04.wav
00203626,02036,5,搬,bān,1,1,3,2.2255,2.5262,0.3007,0.9632,0.961,good,,alignment_pilot_segments/00203626_05.wav
00203626,02036,6,到,dào,4,1,3,2.8671,3.1478,0.2807,0.9822,1.000,good,,alignment_pilot_segments/00203626_06.wav
00203626,02036,7,餐,cān,1,1,3,5.9748,6.1953,0.2205,0.9767,0.486,good,,alignment_pilot_segments/00203626_07.wav
00203626,02036,8,館,guǎn,3,0,1,6.2755,6.4559,0.1804,0.9672,1.000,good,,alignment_pilot_segments/00203626_08.wav
00203626,02036,9,裡,lǐ,3,1,3,6.5161,6.6364,0.1203,0.9810,1.000,good,,alignment_pilot_segments/00203626_09.wav
00203626,02036,10,去,qù,4,1,3,6.8168,7.0374,0.2205,0.9909,0.286,questionable,weak_voicing,alignment_pilot_segments/00203626_10.wav
