token_id,speaker_id,utterance_id,token_position,character,expected_pinyin,expected_tone,syllable_base,moe_verified,moe_verification_status,audio_annotation_matched,alignment_eligible,eligibility_exclusion_reason_primary,eligibility_exclusion_reasons_all,n_rated_tokens_in_utterance,n_undetermined_in_utterance,speech_type,ompal_label,source_audio_path,annotation_source,dataset_version,pipeline_version
00203317_05,02033,00203317,5,也,yě,3,ye,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203317.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203317_06,02033,00203317,6,叫,jiào,4,jiao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203317.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203317_07,02033,00203317,7,除,chú,2,chu,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203317.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203317_08,02033,00203317,8,夕,xì,4,xi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203317.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203318_01,02033,00203318,1,月,yuè,4,yue,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203318.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203318_02,02033,00203318,2,初,chū,1,chu,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203318.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203318_03,02033,00203318,3,一,yī,1,yi,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203318.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203318_04,02033,00203318,4,人,rén,2,ren,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203318.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203318_06,02033,00203318,6,穿,chuān,1,chuan,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203318.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203318_08,02033,00203318,8,新,xīn,1,xin,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203318.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203318_10,02033,00203318,10,服,fú,2,fu,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203318.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203319_00,02033,00203319,0,帶,dài,4,dai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203319.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203319_02,02033,00203319,2,水,shuǐ,3,shui,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203319.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203319_03,02033,00203319,3,果,guǒ,3,guo,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203319.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203319_04,02033,00203319,4,或,huò,4,huo,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203319.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203319_05,02033,00203319,5,點,diǎn,3,dian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203319.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203319_06,02033,00203319,6,心,xīn,1,xin,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203319.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203319_07,02033,00203319,7,去,qù,4,qu,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203319.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203319_09,02033,00203319,9,友,yǒu,3,you,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203319.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203319_10,02033,00203319,10,家,,1,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203319.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203319_11,02033,00203319,11,拜,bài,4,bai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203319.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203319_12,02033,00203319,12,年,nián,2,nian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203319.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203320_00,02033,00203320,0,互,hù,4,hu,1,verified,1,1,,,5,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203320.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203320_03,02033,00203320,3,一,yī,1,yi,1,verified,1,1,,,5,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203320.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203320_05,02033,00203320,5,祝,zhù,4,zhu,1,verified,1,1,,,5,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203320.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203320_06,02033,00203320,6,福,fú,2,fu,1,verified,1,1,,,5,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203320.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203320_08,02033,00203320,8,話,huà,4,hua,1,verified,1,1,,,5,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203320.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203321_01,02033,00203321,1,如,rú,2,ru,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203321.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203321_02,02033,00203321,2,身,,1,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203321.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203321_03,02033,00203321,3,體,tǐ,3,ti,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203321.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203321_04,02033,00203321,4,健,jiàn,4,jian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203321.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203321_05,02033,00203321,5,康,kāng,1,kang,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203321.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203321_06,02033,00203321,6,恭,gōng,1,gong,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203321.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203321_07,02033,00203321,7,喜,xǐ,3,xi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203321.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203321_08,02033,00203321,8,發,fā,1,fa,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203321.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203321_09,02033,00203321,9,財,cái,2,cai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203321.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203321_10,02033,00203321,10,萬,wàn,4,wan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203321.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203321_11,02033,00203321,11,事,shì,4,shi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203321.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203321_12,02033,00203321,12,如,rú,2,ru,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203321.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203321_13,02033,00203321,13,意,yì,4,yi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203321.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203321_14,02033,00203321,14,等,děng,3,deng,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203321.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203321_15,02033,00203321,15,等,děng,3,deng,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203321.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203322_00,02033,00203322,0,孩,hái,2,hai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,2,l2,0,private-data/ompal/wav/SPEAKER02033/00203322.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203322_03,02033,00203322,3,還,,2,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,10,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203322.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203322_05,02033,00203322,5,以,yǐ,3,yi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203322.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203322_07,02033,00203322,7,大,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,10,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203322.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203322_08,02033,00203322,8,人,rén,2,ren,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203322.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203322_10,02033,00203322,10,裡,lǐ,3,li,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203322.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203322_12,02033,00203322,12,到,dào,4,dao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203322.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203322_13,02033,00203322,13,裝,zhuāng,1,zhuang,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203322.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203322_17,02033,00203322,17,小,xiǎo,3,xiao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203322.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203322_19,02033,00203322,19,包,bāo,1,bao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203322.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203323_00,02033,00203323,0,最,zuì,4,zui,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203323.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203323_01,02033,00203323,1,近,jìn,4,jin,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203323.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203323_02,02033,00203323,2,這,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,9,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203323.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203323_04,02033,00203323,4,年,nián,2,nian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203323.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203323_05,02033,00203323,5,大,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,9,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203323.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203323_06,02033,00203323,6,城,chéng,2,cheng,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203323.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203323_07,02033,00203323,7,市,shì,4,shi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203323.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203323_08,02033,00203323,8,裡,lǐ,3,li,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203323.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203323_10,02033,00203323,10,人,rén,2,ren,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,2,l2,1,private-data/ompal/wav/SPEAKER02033/00203323.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203324_01,02033,00203324,1,再,zài,4,zai,1,verified,1,1,,,3,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203324.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203324_03,02033,00203324,3,春,chūn,1,chun,1,verified,1,1,,,3,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203324.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203324_04,02033,00203324,4,節,jié,2,jie,1,verified,1,1,,,3,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203324.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203325_02,02033,00203325,2,人,rén,2,ren,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203325.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203325_05,02033,00203325,5,在,zài,4,zai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203325.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203325_06,02033,00203325,6,家,,1,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,8,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203325.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203325_07,02033,00203325,7,做,zuò,4,zuo,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203325.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203325_08,02033,00203325,8,飯,fàn,4,fan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203325.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203325_09,02033,00203325,9,太,tài,4,tai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203325.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203325_10,02033,00203325,10,麻,má,2,ma,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203325.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203325_11,02033,00203325,11,煩,fán,2,fan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,1,l2,0,private-data/ompal/wav/SPEAKER02033/00203325.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203326_00,02033,00203326,0,就,jiù,4,jiu,1,verified,1,1,,,10,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203326.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203326_02,02033,00203326,2,年,nián,2,nian,1,verified,1,1,,,10,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203326.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203326_03,02033,00203326,3,夜,yè,4,ye,1,verified,1,1,,,10,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203326.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203326_04,02033,00203326,4,飯,fàn,4,fan,1,verified,1,1,,,10,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203326.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203326_05,02033,00203326,5,搬,bān,1,ban,1,verified,1,1,,,10,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203326.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203326_06,02033,00203326,6,到,dào,4,dao,1,verified,1,1,,,10,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203326.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203326_07,02033,00203326,7,餐,cān,1,can,1,verified,1,1,,,10,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203326.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203326_08,02033,00203326,8,館,guǎn,3,guan,1,verified,1,1,,,10,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203326.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203326_09,02033,00203326,9,裡,lǐ,3,li,1,verified,1,1,,,10,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203326.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203326_10,02033,00203326,10,去,qù,4,qu,1,verified,1,1,,,10,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203326.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203327_00,02033,00203327,0,也,yě,3,ye,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203327.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203327_02,02033,00203327,2,人,rén,2,ren,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203327.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203327_03,02033,00203327,3,利,lì,4,li,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203327.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203327_04,02033,00203327,4,用,yòng,4,yong,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203327.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203327_05,02033,00203327,5,這,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203327.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203327_09,02033,00203327,9,去,qù,4,qu,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203327.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203327_10,02033,00203327,10,旅,lǚ,3,lu,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02033/00203327.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203328_00,02033,00203328,0,就,jiù,4,jiu,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203328.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203328_01,02033,00203328,1,連,lián,2,lian,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203328.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203328_02,02033,00203328,2,拜,bài,4,bai,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203328.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203328_03,02033,00203328,3,年,nián,2,nian,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203328.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203328_04,02033,00203328,4,也,yě,3,ye,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203328.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203328_05,02033,00203328,5,變,biàn,4,bian,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203328.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203328_07,02033,00203328,7,簡,jiǎn,3,jian,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203328.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203329_02,02033,00203329,2,用,yòng,4,yong,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02033/00203329.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
