audio,dataset_index,utt_id,corpus,speaker_id,speaker_variety,speech_type,word,word_script,pinyin,pinyin_variety,pinyin_source,syllable_base,tone
SSB02000371_w000_er2.wav,3916,SSB02000371,aishell3-derived,SSB0200,mainland,native,而,simplified,er2,mainland,corpus,er,2
SSB02000398_w006_zai4.wav,3941,SSB02000398,aishell3-derived,SSB0200,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB02000425_w000_ke3.wav,3947,SSB02000425,aishell3-derived,SSB0200,mainland,native,可,simplified,ke3,mainland,corpus,ke,3
SSB02000427_w002_zai4.wav,3957,SSB02000427,aishell3-derived,SSB0200,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB02000453_w002_ke3.wav,3976,SSB02000453,aishell3-derived,SSB0200,mainland,native,可,simplified,ke3,mainland,corpus,ke,3
SSB02410013_w002_jin4.wav,4001,SSB02410013,aishell3-derived,SSB0241,mainland,native,近,simplified,jin4,mainland,corpus,jin,4
SSB02410015_w000_bing4.wav,4006,SSB02410015,aishell3-derived,SSB0241,mainland,native,并,simplified,bing4,mainland,corpus,bing,4
SSB02410020_w000_yin1.wav,4011,SSB02410020,aishell3-derived,SSB0241,mainland,native,因,simplified,yin1,mainland,corpus,yin,1
SSB02410039_w003_jin3.wav,4037,SSB02410039,aishell3-derived,SSB0241,mainland,native,仅,simplified,jin3,mainland,corpus,jin,3
SSB00110050_w001_dui4.wav,4049,SSB00110050,aishell3-derived,SSB0011,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB00110050_w003_dou1.wav,4051,SSB00110050,aishell3-derived,SSB0011,mainland,native,都,simplified,dou1,mainland,corpus,dou,1
SSB00110073_w003_shi4.wav,4066,SSB00110073,aishell3-derived,SSB0011,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB00110093_w006_he2.wav,4074,SSB00110093,aishell3-derived,SSB0011,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB00110094_w000_na4.wav,4077,SSB00110094,aishell3-derived,SSB0011,mainland,native,那,simplified,na4,mainland,corpus,na,4
SSB00110128_w001_kan4.wav,4092,SSB00110128,aishell3-derived,SSB0011,mainland,native,看,simplified,kan4,mainland,corpus,kan,4
SSB00110138_w004_shi4.wav,4098,SSB00110138,aishell3-derived,SSB0011,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB02410047_w002_cong2.wav,4109,SSB02410047,aishell3-derived,SSB0241,mainland,native,从,simplified,cong2,mainland,corpus,cong,2
SSB02410047_w003_gai1.wav,4110,SSB02410047,aishell3-derived,SSB0241,mainland,native,该,simplified,gai1,mainland,corpus,gai,1
SSB02410049_w000_jiang1.wav,4116,SSB02410049,aishell3-derived,SSB0241,mainland,native,将,simplified,jiang1,mainland,corpus,jiang,1
SSB02410056_w000_zai4.wav,4126,SSB02410056,aishell3-derived,SSB0241,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB02410062_w002_he2.wav,4133,SSB02410062,aishell3-derived,SSB0241,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB02410065_w000_dan4.wav,4137,SSB02410065,aishell3-derived,SSB0241,mainland,native,但,simplified,dan4,mainland,corpus,dan,4
SSB02410070_w000_yi3.wav,4147,SSB02410070,aishell3-derived,SSB0241,mainland,native,以,simplified,yi3,mainland,corpus,yi,3
SSB02410076_w001_he2.wav,4160,SSB02410076,aishell3-derived,SSB0241,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB02410091_w000_wei4.wav,4176,SSB02410091,aishell3-derived,SSB0241,mainland,native,为,simplified,wei4,mainland,corpus,wei,4
SSB02410092_w000_dan4.wav,4181,SSB02410092,aishell3-derived,SSB0241,mainland,native,但,simplified,dan4,mainland,corpus,dan,4
SSB02410092_w002_dui4.wav,4183,SSB02410092,aishell3-derived,SSB0241,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB02410097_w000_yao4.wav,4191,SSB02410097,aishell3-derived,SSB0241,mainland,native,要,simplified,yao4,mainland,corpus,yao,4
SSB02410097_w003_he2.wav,4194,SSB02410097,aishell3-derived,SSB0241,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB02410097_w005_he2.wav,4196,SSB02410097,aishell3-derived,SSB0241,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB02410117_w000_zhe4.wav,4221,SSB02410117,aishell3-derived,SSB0241,mainland,native,这,simplified,zhe4,mainland,corpus,zhe,4
SSB02410118_w002_dui4.wav,4226,SSB02410118,aishell3-derived,SSB0241,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB02410119_w004_ye2.wav,4235,SSB02410119,aishell3-derived,SSB0241,mainland,native,也,simplified,ye2,mainland,corpus,ye,2
SSB02410128_w001_zai4.wav,4247,SSB02410128,aishell3-derived,SSB0241,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB02410141_w001_dian3.wav,4266,SSB02410141,aishell3-derived,SSB0241,mainland,native,点,simplified,dian3,mainland,corpus,dian,3
SSB02410152_w000_rang4.wav,4287,SSB02410152,aishell3-derived,SSB0241,mainland,native,让,simplified,rang4,mainland,corpus,rang,4
SSB02410153_w000_yao4.wav,4291,SSB02410153,aishell3-derived,SSB0241,mainland,native,要,simplified,yao4,mainland,corpus,yao,4
SSB02410166_w002_que4.wav,4310,SSB02410166,aishell3-derived,SSB0241,mainland,native,却,simplified,que4,mainland,corpus,que,4
SSB02410167_w000_wei4.wav,4314,SSB02410167,aishell3-derived,SSB0241,mainland,native,为,simplified,wei4,mainland,corpus,wei,4
SSB02410173_w001_dui4.wav,4326,SSB02410173,aishell3-derived,SSB0241,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB02410180_w003_ba3.wav,4344,SSB02410180,aishell3-derived,SSB0241,mainland,native,把,simplified,ba3,mainland,corpus,ba,3
SSB02410185_w000_bing4.wav,4349,SSB02410185,aishell3-derived,SSB0241,mainland,native,并,simplified,bing4,mainland,corpus,bing,4
SSB02410192_w003_he2.wav,4364,SSB02410192,aishell3-derived,SSB0241,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB02410215_w002_hai2.wav,4395,SSB02410215,aishell3-derived,SSB0241,mainland,native,还,simplified,hai2,mainland,corpus,hai,2
SSB02410220_w001_shi4.wav,4408,SSB02410220,aishell3-derived,SSB0241,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB02410224_w001_jiang1.wav,4419,SSB02410224,aishell3-derived,SSB0241,mainland,native,将,simplified,jiang1,mainland,corpus,jiang,1
SSB02410224_w004_zhi1.wav,4422,SSB02410224,aishell3-derived,SSB0241,mainland,native,之,simplified,zhi1,mainland,corpus,zhi,1
SSB02410224_w005_zheng1.wav,4423,SSB02410224,aishell3-derived,SSB0241,mainland,native,争,simplified,zheng1,mainland,corpus,zheng,1
SSB02410228_w002_ye3.wav,4428,SSB02410228,aishell3-derived,SSB0241,mainland,native,也,simplified,ye3,mainland,corpus,ye,3
SSB02410247_w000_lai2.wav,4439,SSB02410247,aishell3-derived,SSB0241,mainland,native,来,simplified,lai2,mainland,corpus,lai,2
SSB02410253_w000_er2.wav,4447,SSB02410253,aishell3-derived,SSB0241,mainland,native,而,simplified,er2,mainland,corpus,er,2
SSB02410253_w004_ye3.wav,4451,SSB02410253,aishell3-derived,SSB0241,mainland,native,也,simplified,ye3,mainland,corpus,ye,3
SSB02410259_w000_er2.wav,4464,SSB02410259,aishell3-derived,SSB0241,mainland,native,而,simplified,er2,mainland,corpus,er,2
SSB02410278_w000_er2.wav,4492,SSB02410278,aishell3-derived,SSB0241,mainland,native,而,simplified,er2,mainland,corpus,er,2
SSB02410280_w000_cong2.wav,4496,SSB02410280,aishell3-derived,SSB0241,mainland,native,从,simplified,cong2,mainland,corpus,cong,2
SSB02410285_w001_zai4.wav,4503,SSB02410285,aishell3-derived,SSB0241,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB02410285_w003_wei4.wav,4505,SSB02410285,aishell3-derived,SSB0241,mainland,native,为,simplified,wei4,mainland,corpus,wei,4
SSB02410295_w001_shi3.wav,4520,SSB02410295,aishell3-derived,SSB0241,mainland,native,使,simplified,shi3,mainland,corpus,shi,3
SSB02410321_w001_neng2.wav,4541,SSB02410321,aishell3-derived,SSB0241,mainland,native,能,simplified,neng2,mainland,corpus,neng,2
SSB02410322_w003_hui4.wav,4548,SSB02410322,aishell3-derived,SSB0241,mainland,native,会,simplified,hui4,mainland,corpus,hui,4
SSB02410333_w001_he2.wav,4552,SSB02410333,aishell3-derived,SSB0241,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB02410333_w005_jiu4.wav,4556,SSB02410333,aishell3-derived,SSB0241,mainland,native,就,simplified,jiu4,mainland,corpus,jiu,4
SSB02410341_w000_ni3.wav,4558,SSB02410341,aishell3-derived,SSB0241,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB02410352_w000_wei4.wav,4560,SSB02410352,aishell3-derived,SSB0241,mainland,native,为,simplified,wei4,mainland,corpus,wei,4
SSB02410374_w005_jiu4.wav,4579,SSB02410374,aishell3-derived,SSB0241,mainland,native,就,simplified,jiu4,mainland,corpus,jiu,4
SSB02410377_w000_she4.wav,4583,SSB02410377,aishell3-derived,SSB0241,mainland,native,涉,simplified,she4,mainland,corpus,she,4
SSB02410379_w002_dui4.wav,4591,SSB02410379,aishell3-derived,SSB0241,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB02410380_w000_cong2.wav,4600,SSB02410380,aishell3-derived,SSB0241,mainland,native,从,simplified,cong2,mainland,corpus,cong,2
SSB02410402_w003_ye3.wav,4615,SSB02410402,aishell3-derived,SSB0241,mainland,native,也,simplified,ye3,mainland,corpus,ye,3
SSB02410407_w001_gai1.wav,4619,SSB02410407,aishell3-derived,SSB0241,mainland,native,该,simplified,gai1,mainland,corpus,gai,1
SSB02410414_w000_lai2.wav,4624,SSB02410414,aishell3-derived,SSB0241,mainland,native,来,simplified,lai2,mainland,corpus,lai,2
SSB02410424_w000_jiang1.wav,4639,SSB02410424,aishell3-derived,SSB0241,mainland,native,将,simplified,jiang1,mainland,corpus,jiang,1
SSB02410434_w004_he2.wav,4674,SSB02410434,aishell3-derived,SSB0241,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB02410441_w001_jiang1.wav,4683,SSB02410441,aishell3-derived,SSB0241,mainland,native,将,simplified,jiang1,mainland,corpus,jiang,1
SSB02410442_w000_shi4.wav,4688,SSB02410442,aishell3-derived,SSB0241,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB02410444_w002_jiang1.wav,4694,SSB02410444,aishell3-derived,SSB0241,mainland,native,将,simplified,jiang1,mainland,corpus,jiang,1
SSB02410449_w000_wei4.wav,4701,SSB02410449,aishell3-derived,SSB0241,mainland,native,为,simplified,wei4,mainland,corpus,wei,4
SSB02610008_w000_rang4.wav,4708,SSB02610008,aishell3-derived,SSB0261,mainland,native,让,simplified,rang4,mainland,corpus,rang,4
SSB02610008_w002_zai4.wav,4710,SSB02610008,aishell3-derived,SSB0261,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB02610018_w000_wo3.wav,4724,SSB02610018,aishell3-derived,SSB0261,mainland,native,我,simplified,wo3,mainland,corpus,wo,3
SSB02610018_w002_dou1.wav,4726,SSB02610018,aishell3-derived,SSB0261,mainland,native,都,simplified,dou1,mainland,corpus,dou,1
SSB02610023_w000_ni3.wav,4735,SSB02610023,aishell3-derived,SSB0261,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB02610023_w003_zai4.wav,4738,SSB02610023,aishell3-derived,SSB0261,mainland,native,再,simplified,zai4,mainland,corpus,zai,4
SSB02610026_w001_ni3.wav,4741,SSB02610026,aishell3-derived,SSB0261,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB02610027_w001_yao4.wav,4746,SSB02610027,aishell3-derived,SSB0261,mainland,native,要,simplified,yao4,mainland,corpus,yao,4
SSB02610041_w000_dan4.wav,4756,SSB02610041,aishell3-derived,SSB0261,mainland,native,但,simplified,dan4,mainland,corpus,dan,4
SSB02610051_w001_zuo4.wav,4767,SSB02610051,aishell3-derived,SSB0261,mainland,native,做,simplified,zuo4,mainland,corpus,zuo,4
SSB02610059_w000_cong2.wav,4783,SSB02610059,aishell3-derived,SSB0261,mainland,native,从,simplified,cong2,mainland,corpus,cong,2
SSB02610070_w002_qu4.wav,4805,SSB02610070,aishell3-derived,SSB0261,mainland,native,去,simplified,qu4,mainland,corpus,qu,4
SSB02610098_w000_wu2.wav,4839,SSB02610098,aishell3-derived,SSB0261,mainland,native,无,simplified,wu2,mainland,corpus,wu,2
SSB02610099_w000_wo2.wav,4841,SSB02610099,aishell3-derived,SSB0261,mainland,native,我,simplified,wo2,mainland,corpus,wo,2
SSB02610124_w001_jun1.wav,4856,SSB02610124,aishell3-derived,SSB0261,mainland,native,均,simplified,jun1,mainland,corpus,jun,1
SSB02610144_w001_zuo4.wav,4877,SSB02610144,aishell3-derived,SSB0261,mainland,native,做,simplified,zuo4,mainland,corpus,zuo,4
SSB02610153_w000_dui4.wav,4882,SSB02610153,aishell3-derived,SSB0261,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB02610161_w000_ni3.wav,4896,SSB02610161,aishell3-derived,SSB0261,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB02610164_w000_you4.wav,4900,SSB02610164,aishell3-derived,SSB0261,mainland,native,又,simplified,you4,mainland,corpus,you,4
SSB02610169_w000_jiang1.wav,4909,SSB02610169,aishell3-derived,SSB0261,mainland,native,将,simplified,jiang1,mainland,corpus,jiang,1
SSB02610178_w000_wo3.wav,4921,SSB02610178,aishell3-derived,SSB0261,mainland,native,我,simplified,wo3,mainland,corpus,wo,3
SSB02610178_w002_ni3.wav,4923,SSB02610178,aishell3-derived,SSB0261,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB02610183_w000_jiang1.wav,4931,SSB02610183,aishell3-derived,SSB0261,mainland,native,将,simplified,jiang1,mainland,corpus,jiang,1
SSB02610183_w003_yi3.wav,4934,SSB02610183,aishell3-derived,SSB0261,mainland,native,以,simplified,yi3,mainland,corpus,yi,3
SSB02610187_w004_jiu4.wav,4942,SSB02610187,aishell3-derived,SSB0261,mainland,native,就,simplified,jiu4,mainland,corpus,jiu,4
SSB02610199_w002_yao4.wav,4959,SSB02610199,aishell3-derived,SSB0261,mainland,native,要,simplified,yao4,mainland,corpus,yao,4
SSB02610203_w000_shu4.wav,4967,SSB02610203,aishell3-derived,SSB0261,mainland,native,数,simplified,shu4,mainland,corpus,shu,4
SSB02610204_w000_wo2.wav,4971,SSB02610204,aishell3-derived,SSB0261,mainland,native,我,simplified,wo2,mainland,corpus,wo,2
SSB02610229_w002_hai2.wav,4992,SSB02610229,aishell3-derived,SSB0261,mainland,native,还,simplified,hai2,mainland,corpus,hai,2
SSB02610239_w007_jiang1.wav,5014,SSB02610239,aishell3-derived,SSB0261,mainland,native,将,simplified,jiang1,mainland,corpus,jiang,1
SSB02610251_w003_zai4.wav,5027,SSB02610251,aishell3-derived,SSB0261,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB02610264_w001_jiu4.wav,5044,SSB02610264,aishell3-derived,SSB0261,mainland,native,就,simplified,jiu4,mainland,corpus,jiu,4
SSB02610278_w001_qu4.wav,5065,SSB02610278,aishell3-derived,SSB0261,mainland,native,去,simplified,qu4,mainland,corpus,qu,4
SSB02610280_w006_yu2.wav,5073,SSB02610280,aishell3-derived,SSB0261,mainland,native,与,simplified,yu2,mainland,corpus,yu,2
SSB02610320_w001_hen3.wav,5105,SSB02610320,aishell3-derived,SSB0261,mainland,native,很,simplified,hen3,mainland,corpus,hen,3
SSB02610326_w000_chuan1.wav,5107,SSB02610326,aishell3-derived,SSB0261,mainland,native,穿,simplified,chuan1,mainland,corpus,chuan,1
SSB02610327_w003_jiu4.wav,5115,SSB02610327,aishell3-derived,SSB0261,mainland,native,就,simplified,jiu4,mainland,corpus,jiu,4
SSB02610328_w000_ni3.wav,5118,SSB02610328,aishell3-derived,SSB0261,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB02610337_w001_ta1.wav,5129,SSB02610337,aishell3-derived,SSB0261,mainland,native,他,simplified,ta1,mainland,corpus,ta,1
SSB02610340_w001_ye3.wav,5132,SSB02610340,aishell3-derived,SSB0261,mainland,native,也,simplified,ye3,mainland,corpus,ye,3
SSB02610353_w001_shui2.wav,5139,SSB02610353,aishell3-derived,SSB0261,mainland,native,谁,simplified,shui2,mainland,corpus,shui,2
SSB02610369_w001_yao4.wav,5146,SSB02610369,aishell3-derived,SSB0261,mainland,native,要,simplified,yao4,mainland,corpus,yao,4
SSB02610390_w000_ni3.wav,5164,SSB02610390,aishell3-derived,SSB0261,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB02610390_w004_da4.wav,5168,SSB02610390,aishell3-derived,SSB0261,mainland,native,大,simplified,da4,mainland,corpus,da,4
SSB02610390_w007_tai4.wav,5171,SSB02610390,aishell3-derived,SSB0261,mainland,native,太,simplified,tai4,mainland,corpus,tai,4
SSB02610406_w000_er2.wav,5181,SSB02610406,aishell3-derived,SSB0261,mainland,native,而,simplified,er2,mainland,corpus,er,2
SSB02610410_w000_dan4.wav,5186,SSB02610410,aishell3-derived,SSB0261,mainland,native,但,simplified,dan4,mainland,corpus,dan,4
SSB02610410_w002_ni3.wav,5188,SSB02610410,aishell3-derived,SSB0261,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB02610413_w000_wo2.wav,5194,SSB02610413,aishell3-derived,SSB0261,mainland,native,我,simplified,wo2,mainland,corpus,wo,2
SSB02610420_w001_shi4.wav,5201,SSB02610420,aishell3-derived,SSB0261,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB02610426_w004_shi2.wav,5211,SSB02610426,aishell3-derived,SSB0261,mainland,native,时,simplified,shi2,mainland,corpus,shi,2
SSB02610431_w001_zai4.wav,5218,SSB02610431,aishell3-derived,SSB0261,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB02610462_w001_shi4.wav,5250,SSB02610462,aishell3-derived,SSB0261,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB02610465_w000_wo3.wav,5252,SSB02610465,aishell3-derived,SSB0261,mainland,native,我,simplified,wo3,mainland,corpus,wo,3
SSB02610470_w000_ni3.wav,5260,SSB02610470,aishell3-derived,SSB0261,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB02610482_w000_wo2.wav,5275,SSB02610482,aishell3-derived,SSB0261,mainland,native,我,simplified,wo2,mainland,corpus,wo,2
SSB02610486_w000_lai2.wav,5278,SSB02610486,aishell3-derived,SSB0261,mainland,native,来,simplified,lai2,mainland,corpus,lai,2
SSB02610496_w000_wo3.wav,5286,SSB02610496,aishell3-derived,SSB0261,mainland,native,我,simplified,wo3,mainland,corpus,wo,3
SSB02670005_w000_ye3.wav,5305,SSB02670005,aishell3-derived,SSB0267,mainland,native,也,simplified,ye3,mainland,corpus,ye,3
SSB02670014_w000_ye3.wav,5313,SSB02670014,aishell3-derived,SSB0267,mainland,native,也,simplified,ye3,mainland,corpus,ye,3
SSB02670018_w002_ta1.wav,5318,SSB02670018,aishell3-derived,SSB0267,mainland,native,他,simplified,ta1,mainland,corpus,ta,1
SSB02670032_w002_ni3.wav,5329,SSB02670032,aishell3-derived,SSB0267,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB02670075_w000_ni3.wav,5362,SSB02670075,aishell3-derived,SSB0267,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB02670106_w004_zai4.wav,5395,SSB02670106,aishell3-derived,SSB0267,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB02670114_w000_bie2.wav,5403,SSB02670114,aishell3-derived,SSB0267,mainland,native,别,simplified,bie2,mainland,corpus,bie,2
SSB02670114_w003_zai4.wav,5406,SSB02670114,aishell3-derived,SSB0267,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB02670124_w000_wo3.wav,5422,SSB02670124,aishell3-derived,SSB0267,mainland,native,我,simplified,wo3,mainland,corpus,wo,3
SSB00110162_w000_zai4.wav,5431,SSB00110162,aishell3-derived,SSB0011,mainland,native,最,simplified,zai4,mainland,corpus,zai,4
SSB00110162_w004_shi4.wav,5435,SSB00110162,aishell3-derived,SSB0011,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB00110172_w000_zai4.wav,5448,SSB00110172,aishell3-derived,SSB0011,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB00110176_w001_ge1.wav,5459,SSB00110176,aishell3-derived,SSB0011,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB00110184_w000_dui4.wav,5461,SSB00110184,aishell3-derived,SSB0011,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB00110237_w000_shi4.wav,5483,SSB00110237,aishell3-derived,SSB0011,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB00110237_w002_zai4.wav,5485,SSB00110237,aishell3-derived,SSB0011,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB02670130_w001_shi4.wav,5489,SSB02670130,aishell3-derived,SSB0267,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB02670130_w004_zui4.wav,5492,SSB02670130,aishell3-derived,SSB0267,mainland,native,最,simplified,zui4,mainland,corpus,zui,4
SSB02670144_w003_ge1.wav,5506,SSB02670144,aishell3-derived,SSB0267,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB02670154_w000_wo3.wav,5513,SSB02670154,aishell3-derived,SSB0267,mainland,native,我,simplified,wo3,mainland,corpus,wo,3
SSB02670158_w001_zhao3.wav,5517,SSB02670158,aishell3-derived,SSB0267,mainland,native,找,simplified,zhao3,mainland,corpus,zhao,3
SSB02670159_w000_na4.wav,5520,SSB02670159,aishell3-derived,SSB0267,mainland,native,那,simplified,na4,mainland,corpus,na,4
SSB02670159_w002_jiu4.wav,5522,SSB02670159,aishell3-derived,SSB0267,mainland,native,就,simplified,jiu4,mainland,corpus,jiu,4
SSB02670175_w000_dui4.wav,5533,SSB02670175,aishell3-derived,SSB0267,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB02670181_w003_ge1.wav,5544,SSB02670181,aishell3-derived,SSB0267,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB02670192_w001_shi4.wav,5551,SSB02670192,aishell3-derived,SSB0267,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB02670193_w000_rang4.wav,5554,SSB02670193,aishell3-derived,SSB0267,mainland,native,让,simplified,rang4,mainland,corpus,rang,4
SSB02670195_w001_zai4.wav,5562,SSB02670195,aishell3-derived,SSB0267,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB02670206_w000_geng4.wav,5576,SSB02670206,aishell3-derived,SSB0267,mainland,native,更,simplified,geng4,mainland,corpus,geng,4
SSB02670206_w002_shi4.wav,5578,SSB02670206,aishell3-derived,SSB0267,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB02670206_w003_zai4.wav,5579,SSB02670206,aishell3-derived,SSB0267,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB02670206_w007_he2.wav,5583,SSB02670206,aishell3-derived,SSB0267,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB02670213_w000_ba3.wav,5585,SSB02670213,aishell3-derived,SSB0267,mainland,native,把,simplified,ba3,mainland,corpus,ba,3
SSB02670242_w003_zher4.wav,5602,SSB02670242,aishell3-derived,SSB0267,mainland,native,这儿,simplified,zher4,mainland,corpus,zher,4
SSB02670259_w003_shuo1.wav,5609,SSB02670259,aishell3-derived,SSB0267,mainland,native,说,simplified,shuo1,mainland,corpus,shuo,1
SSB02670265_w001_gan4.wav,5612,SSB02670265,aishell3-derived,SSB0267,mainland,native,干,simplified,gan4,mainland,corpus,gan,4
SSB02670282_w000_qu4.wav,5614,SSB02670282,aishell3-derived,SSB0267,mainland,native,去,simplified,qu4,mainland,corpus,qu,4
SSB02670313_w000_ni3.wav,5640,SSB02670313,aishell3-derived,SSB0267,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB02670321_w000_ba3.wav,5648,SSB02670321,aishell3-derived,SSB0267,mainland,native,把,simplified,ba3,mainland,corpus,ba,3
SSB02670350_w002_you2.wav,5689,SSB02670350,aishell3-derived,SSB0267,mainland,native,由,simplified,you2,mainland,corpus,you,2
SSB02670380_w000_wo3.wav,5710,SSB02670380,aishell3-derived,SSB0267,mainland,native,我,simplified,wo3,mainland,corpus,wo,3
SSB02670383_w003_dou1.wav,5717,SSB02670383,aishell3-derived,SSB0267,mainland,native,都,simplified,dou1,mainland,corpus,dou,1
SSB02670383_w006_qu4.wav,5720,SSB02670383,aishell3-derived,SSB0267,mainland,native,去,simplified,qu4,mainland,corpus,qu,4
SSB02670385_w001_shi4.wav,5723,SSB02670385,aishell3-derived,SSB0267,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB02670385_w005_ba3.wav,5727,SSB02670385,aishell3-derived,SSB0267,mainland,native,把,simplified,ba3,mainland,corpus,ba,3
SSB02670389_w003_ge1.wav,5733,SSB02670389,aishell3-derived,SSB0267,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB02670397_w000_zhe4.wav,5740,SSB02670397,aishell3-derived,SSB0267,mainland,native,这,simplified,zhe4,mainland,corpus,zhe,4
SSB02670412_w000_wo3.wav,5751,SSB02670412,aishell3-derived,SSB0267,mainland,native,我,simplified,wo3,mainland,corpus,wo,3
SSB02670425_w001_zhe4.wav,5761,SSB02670425,aishell3-derived,SSB0267,mainland,native,这,simplified,zhe4,mainland,corpus,zhe,4
SSB02670432_w000_wo2.wav,5767,SSB02670432,aishell3-derived,SSB0267,mainland,native,我,simplified,wo2,mainland,corpus,wo,2
SSB02670449_w003_huo4.wav,5790,SSB02670449,aishell3-derived,SSB0267,mainland,native,或,simplified,huo4,mainland,corpus,huo,4
SSB02670471_w001_cong2.wav,5796,SSB02670471,aishell3-derived,SSB0267,mainland,native,从,simplified,cong2,mainland,corpus,cong,2
SSB02670471_w003_yao4.wav,5798,SSB02670471,aishell3-derived,SSB0267,mainland,native,要,simplified,yao4,mainland,corpus,yao,4
SSB02670482_w000_ju4.wav,5804,SSB02670482,aishell3-derived,SSB0267,mainland,native,据,simplified,ju4,mainland,corpus,ju,4
SSB02670497_w003_ge1.wav,5812,SSB02670497,aishell3-derived,SSB0267,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB02730007_w004_he2.wav,5824,SSB02730007,aishell3-derived,SSB0273,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB02730008_w002_cong1.wav,5830,SSB02730008,aishell3-derived,SSB0273,mainland,native,聪,simplified,cong1,mainland,corpus,cong,1
SSB02730008_w003_gen1.wav,5831,SSB02730008,aishell3-derived,SSB0273,mainland,native,跟,simplified,gen1,mainland,corpus,gen,1
SSB02730008_w005_dou1.wav,5833,SSB02730008,aishell3-derived,SSB0273,mainland,native,都,simplified,dou1,mainland,corpus,dou,1
SSB02730018_w000_ye3.wav,5836,SSB02730018,aishell3-derived,SSB0273,mainland,native,也,simplified,ye3,mainland,corpus,ye,3
SSB02730018_w004_yu4.wav,5840,SSB02730018,aishell3-derived,SSB0273,mainland,native,与,simplified,yu4,mainland,corpus,yu,4
SSB02730020_w000_zai4.wav,5852,SSB02730020,aishell3-derived,SSB0273,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB02730026_w001_fang4.wav,5857,SSB02730026,aishell3-derived,SSB0273,mainland,native,放,simplified,fang4,mainland,corpus,fang,4
